Index;Year;MM/DD;Day;GWZ1;GWZ2;GWZ3;GWZ4;GWZ5;GWZ6;Zz;Sz;Spieleinsatz;I;6T_Zz;II;6T;III;5T_Zz;IV;5T;V;4T_Zz;VI;4T;VII;3T_Zz;VIII;3T;IX;2T_Zz
13;2004;27/03/;SA;26;40;49;47;30;28;13;0;69796656,00;1;4769555,90;10;279186,60;15;116327,70;1506;3012,40;3685;189,40;76780;45,40;108956;25,60;1432145;10,70;na;na
14;2004;31/03/;MI;22;25;35;20;23;13;47;4;25150594,50;1;2263553,50;na;na;4;157191,20;382;4279,50;986;255,00;25618;49,00;31856;31,50;509230;10,80;na;na
14;2004;03/04/;SA;43;30;2;16;10;1;6;3;91428339,75;JP;4571416,90;9;406348,10;44;51947,90;1648;3606,00;5681;160,90;100605;45,40;167676;21,80;1872953;10,70;na;na
15;2004;07/04/;MI;34;33;4;10;45;6;16;4;27418926,75;JP;5942363,20;2;548378,50;15;45698,20;554;3217,00;1706;160,70;29979;45,70;47358;23,10;588108;10,20;na;na
15;2004;10/04/;SA;25;49;43;5;3;47;40;6;73196868,75;1;9602206,60;6;487979,10;36;50831,10;2036;2336,80;3360;217,80;94302;38,80;112331;26,00;1712969;9,40;na;na
16;2004;14/04/;MI;43;38;47;4;12;13;19;1;24657513,75;JP;1232875,60;2;493150,20;7;88062,50;486;3297,80;1313;187,70;26636;46,20;41609;23,70;505903;10,70;na;na
16;2004;17/04/;SA;24;18;26;33;29;32;27;8;68172723,00;1;4641511,70;13;209762,20;49;34782,00;2146;2064,80;5480;124,40;102199;33,30;128911;21,10;1642532;9,10;na;na
17;2004;21/04/;MI;3;33;46;32;47;1;25;1;24601817,25;JP;1230090,80;5;199889,70;3;199889,70;468;3416,90;1055;233,10;25483;48,20;37856;25,90;495952;10,90;na;na
17;2004;24/04/;SA;40;33;13;1;37;30;29;3;67990486,50;JP;4629615,10;JP;2719619,40;14;121411,50;1006;4393,00;2178;312,10;71481;47,50;72641;37,40;1437202;10,40;na;na
18;2004;28/04/;MI;48;45;25;34;43;29;15;6;26931155,25;JP;5976172,80;1;3796865,60;9;74808,70;536;3265,90;1196;225,10;27667;48,60;34266;31,40;516570;11,40;na;na
18;2004;01/05/;SA;49;8;27;9;22;29;1;6;69029193,00;1;9427632,40;6;460194,60;46;37515,80;1173;3825,10;4914;140,40;73092;47,20;139817;19,70;1422947;10,60;na;na
19;2004;05/05/;MI;25;6;12;41;46;31;2;8;25123548,00;JP;1256177,40;4;251235,40;25;25123,50;899;1816,40;1848;135,90;36512;34,40;46586;21,50;590712;9,30;na;na
19;2004;08/05/;SA;33;44;43;4;11;37;13;7;68937956,25;JP;4703075,20;4;689379,50;30;57448,20;1496;2995,20;3779;182,40;81615;42,20;120547;22,80;1494865;10,10;na;na
20;2004;12/05/;MI;13;7;28;38;23;5;1;7;36993057,00;1;6552728,00;4;369930,50;16;57801,60;1106;2174,00;2484;148,90;54955;33,60;67918;21,70;901870;9,00;na;na
20;2004;15/05/;SA;3;34;23;8;32;29;43;1;67771190,25;JP;3388559,50;3;903615,80;26;65164,60;1241;3549,60;3554;190,60;71892;47,10;101141;26,80;1436786;10,30;na;na
21;2004;19/05/;MI;24;3;44;27;19;13;29;7;26357406,75;JP;4706429,80;6;175716,00;18;36607,50;950;1803,40;1862;141,50;43716;30,10;44854;23,50;709208;8,10;na;na
21;2004;22/05/;SA;44;43;26;31;5;18;14;7;67990453,50;JP;8105952,40;4;679904,50;35;48564,60;1621;2726,30;3322;204,60;83958;40,40;90679;29,90;1482956;10,00;na;na
22;2004;26/05/;MI;35;12;40;17;21;8;3;0;29711751,75;JP;9591539,90;5;237694,00;27;27510,80;701;2755,00;2148;138,30;35633;41,60;56349;21,00;623838;10,40;na;na
22;2004;29/05/;SA;14;3;4;24;18;40;37;8;80293591,50;1;13606219,40;4;802935,90;31;64752,80;1930;2704,10;5217;153,90;112600;35,60;137735;23,30;1945837;9,00;na;na
23;2004;02/06/;MI;10;41;32;43;17;38;37;4;25360248,00;JP;1268012,40;3;338136,60;15;42267,00;664;2482,50;1346;188,40;35144;36,00;45325;22,30;614047;9,00;na;na
23;2004;05/06/;SA;34;19;15;31;41;44;4;7;68996522,25;1;4717838,50;11;250896,40;97;17782,60;2071;2165,50;5854;117,80;86523;39,80;123884;22,20;1448194;10,40;na;na
24;2004;09/06/;MI;32;11;40;28;16;5;10;4;25063854,00;2;626596,30;5;200510,80;9;69621,80;877;1857,60;1609;155,70;36854;34,00;47093;21,20;603280;9,10;na;na
24;2004;12/06/;SA;3;6;36;13;30;12;45;9;66447072,00;2;1661176,80;3;885960,90;31;53586,30;1754;2462,40;3016;220,30;110911;29,90;94939;27,90;1608100;9,00;na;na
25;2004;16/06/;MI;14;11;47;2;34;22;7;7;24421405,50;JP;1221070,20;2;488428,10;11;55503,10;548;2896,60;1649;148,00;25820;47,20;46609;20,90;465480;11,50;na;na
25;2004;19/06/;SA;22;19;27;31;40;26;43;4;69726684,75;JP;4707404,40;2;1394533,60;29;60109,20;1412;3209,70;3458;201,60;89198;39,00;101625;27,40;1653230;9,20;na;na
26;2004;23/06/;MI;39;14;8;13;19;44;45;4;26610576,75;JP;6037933,20;1;1064423,00;6;110877,40;382;4527,90;1050;253,40;26192;50,70;32825;32,40;532603;10,90;na;na
26;2004;26/06/;SA;40;35;30;18;31;33;38;2;72065068,50;1;9641186,60;4;720650,60;125;14413,00;2095;2235,90;8235;87,50;114295;31,50;141615;20,30;1745701;9,00;na;na
27;2004;30/06/;MI;34;27;6;15;8;33;7;9;27321821,25;JP;1366091,00;JP;1092872,80;11;62095,00;550;3228,90;1521;179,60;27687;49,30;41240;26,50;531198;11,30;na;na
27;2004;03/07/;SA;20;16;4;49;36;17;44;5;68802542,25;JP;4806218,10;2;1922487,20;21;81907,70;1177;3799,60;3014;228,20;67641;50,80;89587;30,70;1338446;11,30;na;na
28;2004;07/07/;MI;41;12;4;45;11;26;20;8;27047031,75;JP;6158569,60;3;360627,00;23;29398,90;691;2544,20;1508;179,30;36273;37,20;42167;25,60;647075;9,10;na;na
28;2004;10/07/;SA;39;46;40;4;31;2;21;5;73585788,00;1;9837859,00;1;2943431,50;29;63436,00;971;4925,90;3011;244,30;70903;51,80;101755;28,90;1520591;10,60;na;na
29;2004;14/07/;MI;34;8;6;42;48;7;21;4;25153828,50;JP;1257691,40;2;503076,50;14;44917,50;378;4325,30;1199;209,70;23729;53,00;38337;26,20;502811;11,00;na;na
29;2004;17/07/;SA;25;24;10;41;23;27;17;0;67457667,00;2;2442960,40;1;2442960,40;31;54401,30;1581;2773,40;4808;140,30;120843;27,90;137059;19,60;1745609;8,50;na;na
30;2004;21/07/;MI;10;43;11;47;45;38;21;0;24282258,00;JP;1214112,90;JP;971290,30;6;101176,00;410;3849,60;931;260,80;26006;46,60;31323;31,00;512839;10,40;na;na
30;2004;24/07/;SA;13;48;2;27;37;9;47;0;66687597,75;1;4548492,70;11;330799,40;50;33343,70;2385;1817,40;4598;145,00;106353;31,30;125438;21,20;1676632;8,70;na;na
31;2004;28/07/;MI;41;30;35;13;3;49;40;3;24016552,50;JP;1200827,60;1;960662,10;7;85773,40;421;3708,00;1186;202,50;25952;46,20;38061;25,20;500242;10,50;na;na
31;2004;31/07/;SA;48;6;9;44;33;3;38;5;67012636,50;1;4551459,40;8;335063,10;62;27021,20;2532;1720,30;6140;109,10;104213;32,10;148362;18,00;1685949;8,70;na;na
32;2004;04/08/;MI;17;19;45;43;8;33;1;3;24216852,75;JP;1210842,60;1;968674,10;7;86488,70;560;2810,80;1347;179,70;31005;39,00;40723;23,70;554829;9,60;na;na
32;2004;07/08/;SA;7;5;39;35;26;45;28;6;65683174,50;JP;4495001,30;4;656831,70;20;82103,90;1285;3322,40;3159;207,90;77701;42,20;98857;26,50;1470887;9,80;na;na
33;2004;11/08/;MI;23;12;27;46;18;32;48;4;25957451,25;JP;5792873,80;9;115366,40;35;18541,00;2584;652,90;2352;110,30;54646;23,70;49964;20,70;723863;7,80;na;na
33;2004;14/08/;SA;12;3;48;40;37;49;30;1;72526348,50;JP;9419191,20;5;580210,70;57;31809,80;1522;3097,30;4361;166,30;88951;40,70;122139;23,70;1670285;9,50;na;na
34;2004;18/08/;MI;8;33;7;14;23;5;37;2;32000895,00;1;11019235,90;9;142226,20;24;33334,20;878;2369,00;2272;140,80;45123;35,40;55263;23,10;785067;8,90;na;na
34;2004;21/08/;SA;21;6;31;1;27;47;35;0;66597110,25;JP;3329855,50;2;1331942,20;20;83246,30;1355;3194,60;2812;236,80;78277;42,50;84097;31,60;1479153;9,90;na;na
35;2004;25/08/;MI;30;13;2;19;47;5;14;9;25803612,75;1;4620036,10;3;344048,10;2;322545,10;799;2099,10;1129;228,50;37712;34,20;35309;29,20;634428;8,90;na;na
35;2004;28/08/;SA;21;1;12;36;31;40;10;6;65383463,25;1;3269173,10;9;290593,10;40;40864,60;1317;3226,90;3817;171,20;67488;48,40;112903;23,10;1278491;11,20;na;na
36;2004;01/09/;MI;32;43;31;17;42;41;26;4;24684518,25;JP;1234225,90;6;164563,40;15;41140,80;1022;1569,90;1890;130,60;34961;35,30;51429;19,10;580759;9,30;na;na
36;2004;04/09/;SA;40;11;4;19;3;1;5;4;66551088,75;JP;4561780,30;16;166377,70;88;18906,50;2817;1535,60;9086;73,20;128720;25,80;233467;11,40;1902418;7,60;na;na
37;2004;08/09/;MI;20;38;45;9;3;39;30;2;26672108,25;JP;5895385,70;4;266721,00;12;55566,80;554;3129,30;1637;162,90;30629;43,50;45896;23,20;588908;9,90;na;na
37;2004;11/09/;SA;6;10;16;31;12;17;35;9;74252012,25;1;9607986,30;12;247506,70;38;48850,00;2249;2146,00;4275;173,60;118958;31,20;114994;25,80;2045907;7,90;na;na
38;2004;15/09/;MI;31;1;29;27;28;26;23;6;26072512,50;JP;1303625,60;15;69526,70;29;22476,30;1178;1438,60;2325;112,10;32275;40,30;44576;23,30;507808;11,20;na;na
38;2004;18/09/;SA;5;17;26;22;1;41;7;0;68941681,50;1;4750709,60;3;919222,40;55;31337,10;1570;2854,20;5746;119,90;83966;41,00;157658;17,40;1518586;9,90;na;na
39;2004;22/09/;MI;2;40;28;12;14;6;27;4;24370409,25;JP;1218520,40;2;487408,10;17;35838,80;776;2041,30;1608;151,50;32969;36,90;42830;22,70;540442;9,90;na;na
39;2004;25/09/;SA;33;28;42;5;39;7;37;2;66366278,25;JP;4536834,30;7;379235,80;27;61450,20;1271;3394,00;3369;196,90;77017;43,00;105173;25,20;1525972;9,50;na;na
40;2004;29/09/;MI;29;1;45;43;28;14;18;1;26395143,00;JP;5856591,40;1;1055805,70;9;73319,80;525;3267,90;1026;257,20;23371;56,40;30788;34,20;428346;13,50;na;na
40;2004;02/10/;SA;45;19;29;42;28;11;22;5;73305739,50;JP;9521878,30;8;366528,60;25;73305,70;1500;3176,50;3143;233,20;79862;45,80;96678;30,30;1472370;10,90;na;na
41;2004;06/10/;MI;23;29;43;9;39;37;2;0;34384270,50;JP;11241091,80;5;275074,10;29;29641,60;1186;1884,40;1914;179,60;44358;38,70;50836;27,00;768980;9,80;na;na
41;2004;09/10/;SA;47;11;21;22;15;27;34;9;86837086,50;1;15582946,10;2;1736741,70;29;74859,50;1319;4279,30;3942;220,20;84773;51,20;114919;30,20;1704074;11,20;na;na
42;2004;13/10/;MI;12;20;42;13;32;11;10;8;26749834,50;JP;1337491,70;1;1069993,30;16;41796,60;430;4043,50;1693;158,00;28792;46,40;51015;20,90;559407;10,50;na;na
42;2004;16/10/;SA;23;28;29;21;6;7;4;7;69332829,75;1;4804133,10;4;693328,20;53;32704,10;1477;3051,20;4752;145,90;81013;42,70;128034;21,60;1548867;9,80;na;na
43;2004;20/10/;MI;43;7;10;18;6;35;38;3;25170192,75;JP;1258509,60;1;1006807,70;14;44946,70;532;3075,30;1423;176,80;27874;45,10;39008;25,80;548735;10,00;na;na
43;2004;23/10/;SA;48;26;32;29;40;34;49;7;67476679,50;2;2316171,70;5;539813,40;44;38339,00;1494;2935,70;4085;165,10;75402;44,70;121069;22,20;1391201;10,60;na;na
44;2004;27/10/;MI;7;27;38;29;37;31;12;3;24733473,00;JP;1236673,60;3;329779,60;12;51528,00;421;3818,70;1400;176,60;28314;43,60;43232;22,80;573989;9,40;na;na
44;2004;30/10/;SA;47;30;40;39;27;10;34;7;68745144,00;2;2474578,80;1;2474578,80;33;52079,60;2104;2123,70;3698;185,80;109684;31,30;109217;25,10;1759559;8,50;na;na
45;2004;03/11/;MI;5;8;48;15;35;22;7;5;25023945,00;JP;1251197,20;2;500478,90;12;52133,20;561;2899,30;1262;198,20;28083;44,50;39231;25,50;487906;11,20;na;na
45;2004;06/11/;SA;33;45;16;47;36;24;42;9;68541675,00;1;4678280,90;9;304629,60;58;29543,80;1798;2477,80;4582;149,50;86915;39,40;106986;25,60;1443252;10,40;na;na
46;2004;10/11/;MI;8;45;19;7;25;28;16;4;25373967,00;JP;1268698,30;3;338319,50;11;57668,10;584;2824,10;1396;181,70;33407;37,90;40560;25,00;620777;8,90;na;na
46;2004;13/11/;SA;27;5;41;43;46;42;16;9;67309375,50;JP;4634167,00;4;673093,70;19;88564,90;897;4877,40;3253;206,90;69722;48,20;96248;27,90;1297548;11,40;na;na
47;2004;17/11/;MI;26;15;43;17;5;24;37;9;26536125,00;1;5960973,20;2;530722,50;18;36855,70;467;3693,40;1703;155,80;28863;45,90;44966;23,60;564654;10,30;na;na
47;2004;20/11/;SA;49;33;46;7;18;19;31;6;65660268,00;JP;3283013,40;8;328301,30;70;23450,00;1884;2265,30;6527;100,50;99032;33,10;164279;15,90;1671847;8,60;na;na
48;2004;24/11/;MI;8;35;36;7;31;49;42;5;25306839,00;JP;4548355,30;JP;1012273,50;8;79083,80;502;3276,70;1097;230,60;26130;48,40;36805;27,50;500502;11,10;na;na
48;2004;27/11/;SA;47;39;41;36;18;27;13;0;70819262,25;JP;8089318,40;7;549291,90;52;34047,70;2278;2020,70;5222;135,60;102186;34,60;129459;21,80;1615740;9,60;na;na
49;2004;01/12/;MI;38;28;3;10;45;13;21;2;33854363,25;JP;9782036,50;JP;1354174,50;20;42317,90;719;3060,50;1875;180,50;41850;40,40;49179;27,50;747422;9,90;na;na
49;2004;04/12/;SA;2;36;8;40;38;17;29;1;84639948,75;JP;14014033,90;6;789962,00;42;50380,90;1760;3125,90;4014;210,80;94450;44,80;113851;29,70;1807046;10,30;na;na
50;2004;08/12/;MI;4;30;14;32;25;15;13;3;44791539,00;JP;16253610,80;3;597220,50;15;74652,50;964;3020,10;2257;198,40;51062;43,80;68390;26,10;978062;10,00;na;na
50;2004;11/12/;SA;9;42;35;33;7;3;30;2;112358561,25;JP;21871538,80;9;499371,30;47;59765,10;2973;2456,50;7211;155,80;162439;34,50;204900;21,90;2951171;8,30;na;na
51;2004;15/12/;MI;48;45;34;13;19;6;5;9;96668670,00;2;13352486,10;8;483343,30;30;80557,20;2205;2849,60;4764;202,90;114000;42,30;147533;26,20;2045103;10,30;na;na
51;2004;18/12/;SA;16;12;1;22;30;10;35;9;81060415,50;1;4053020,70;10;324241,60;37;54770,50;2371;2222,20;3359;241,30;113780;35,60;98289;32,90;1878452;9,40;na;na
52;2004;22/12/;MI;16;43;20;19;15;5;2;0;30345255,75;1;1517262,70;2;606905,10;9;84292,30;446;4422,50;1507;201,30;30514;49,70;48557;24,90;583834;11,40;na;na
52;2004;25/12/;SA;22;47;41;9;48;13;44;6;72428552,25;JP;3621427,60;4;724285,50;17;106512,50;1047;4496,50;3270;221,40;69992;51,70;107538;26,90;1423288;11,10;na;na
53;2004;29/12/;MI;39;5;25;28;26;4;30;7;30319214,25;JP;5137388,30;2;606384,20;17;44587,00;787;2504,10;1758;172,40;41448;36,50;55728;21,70;742864;8,90;na;na
53;2004;01/01/;SA;27;44;22;21;36;2;38;2;72410970,75;JP;8757936,80;2;1448219,40;28;64652,60;991;4749,40;3141;230,50;63001;57,40;95032;30,40;1288777;12,30;na;na
1;2005;05/01/;MI;11;26;24;20;41;1;45;8;34546917,00;1;10485282,60;2;690938,30;24;35986,30;844;2660,60;2079;166,10;46018;37,50;50916;27,10;818349;9,20;na;na
1;2005;08/01/;SA;2;14;5;42;39;35;25;8;67621805,25;1;3381090,20;8;338109,00;33;51228,60;1052;4178,10;4075;165,90;58983;57,30;114745;23,50;1246656;11,90;na;na
2;2005;12/01/;MI;30;45;5;3;10;6;1;3;26255642,25;JP;1312782,10;JP;1050225,60;17;38611,20;716;2383,50;2990;87,80;41292;31,70;76231;13,70;678331;8,50;na;na
2;2005;15/01/;SA;41;17;45;28;37;6;10;3;67405197,00;3;1561013,90;17;220378,40;40;42128,20;2140;2047,30;4333;155,50;85909;39,20;105435;25,50;1444066;10,20;na;na
3;2005;19/01/;MI;36;45;39;8;7;14;22;3;25710624,00;JP;1285531,20;1;1028424,90;21;30607,80;357;4681,20;1353;190,00;22494;57,10;35028;29,30;466904;12,10;na;na
3;2005;22/01/;SA;35;2;4;47;39;23;29;9;66277674,75;JP;4599414,90;2;1325553,40;27;61368,20;1326;3248,90;2702;245,20;72429;45,70;84027;31,50;1357022;10,70;na;na
4;2005;26/01/;MI;42;24;36;45;32;4;31;0;27640549,50;JP;5981442,30;4;276405,40;11;62819,40;711;2526,90;1061;260,50;34322;40,20;34012;32,50;579591;10,40;na;na
4;2005;29/01/;SA;14;23;28;9;36;21;47;4;71439424,50;JP;9553413,50;4;714394,20;31;57612,40;1611;2882,40;3539;201,80;82653;43,20;95527;29,90;1498785;10,40;na;na
5;2005;02/02/;MI;22;44;6;36;30;26;19;1;34483989,75;1;12656972,50;na;na;23;37482,50;561;3995,40;1588;217,10;33226;51,80;49384;27,90;653369;11,60;na;na
5;2005;05/02/;SA;7;11;17;42;21;18;12;8;66647065,50;JP;3332353,20;4;666470,60;23;72442,40;1725;2511,30;3999;166,60;100554;33,10;123280;21,60;1781847;8,20;na;na
6;2005;09/02/;MI;46;44;39;10;15;19;20;3;27316926,00;JP;4698199,50;1;1092677,00;7;97560,40;419;4237,70;1053;259,40;26508;51,50;34480;31,60;536283;11,20;na;na
6;2005;12/02/;SA;27;41;16;33;31;36;44;1;68494581,75;JP;8122928,50;4;684945,80;56;30577,90;1966;2264,50;6322;108,30;98227;34,80;121523;22,50;1611415;9,30;na;na
7;2005;16/02/;MI;22;6;1;19;46;10;11;1;33734928,00;1;9809674,90;3;449799,00;30;28112,40;1112;1971,90;2698;125,00;48024;35,10;70343;19,10;760724;9,70;na;na
7;2005;19/02/;SA;41;45;42;36;26;9;29;6;67061104,50;JP;3353055,20;3;894148,00;22;76205,80;1196;3644,60;3064;218,80;74307;45,10;85964;31,20;1406692;10,40;na;na
8;2005;23/02/;MI;20;39;45;34;38;37;29;5;27198139,50;JP;4712962,10;2;543962,70;6;113325,50;482;3667,70;1277;212,90;32925;41,30;37946;28,60;562834;10,60;na;na
8;2005;26/02/;SA;16;7;37;23;25;1;44;0;68610458,25;JP;8143485,00;3;914806,10;34;50448,80;1586;2811,90;3621;189,40;90749;37,80;99623;27,50;1705283;8,80;na;na
9;2005;02/03/;MI;39;27;25;24;9;35;7;0;31651294,50;JP;9726049,70;1;1266051,70;20;39564,10;823;2499,70;2727;116,00;50394;31,40;68453;18,40;836867;8,30;na;na
9;2005;05/03/;SA;47;8;5;16;43;26;49;2;76775234,25;JP;13564811,40;8;383876,10;26;73822,30;1688;2956,30;3938;194,90;85686;44,80;110374;27,80;1560636;10,80;na;na
10;2005;09/03/;MI;16;27;7;35;33;44;31;0;40261707,00;JP;15577896,70;2;805234,10;28;35947,90;960;2726,00;3195;126,00;48653;41,30;86615;18,50;882991;10,00;na;na
10;2005;12/03/;SA;39;3;6;24;20;2;42;5;95700900,00;1;20362941,70;12;319003,00;68;35184,10;2615;2378,70;5413;176,70;138286;34,60;143088;26,70;2411861;8,70;na;na
11;2005;16/03/;MI;29;33;16;6;40;4;38;5;27617472,00;JP;1380873,60;1;1104698,80;12;57536,40;534;3361,60;1485;185,90;29287;47,10;43483;25,40;575146;10,50;na;na
11;2005;19/03/;SA;5;4;9;7;49;48;23;3;67483875,00;1;4755067,30;27;99976,10;63;26779,30;2678;1637,90;4744;142,20;105673;31,90;129746;20,80;1724448;8,60;na;na
12;2005;23/03/;MI;18;45;21;33;48;32;14;1;25942011,75;JP;1297100,50;4;259420,10;9;72061,10;764;2207,10;1344;193,00;37755;34,30;36737;28,20;631611;9,00;na;na
12;2005;26/03/;SA;2;34;35;21;48;7;32;6;69602994,75;1;4777250,20;3;928039,90;18;96670,80;1564;2892,70;3847;180,90;75261;46,20;119055;23,30;1441256;10,60;na;na
13;2005;30/03/;MI;40;14;46;7;1;3;19;9;24382873,50;1;2194458,60;na;na;12;50797,60;386;4105,90;1767;137,90;26301;46,30;53275;18,30;513969;10,40;na;na
13;2005;02/04/;SA;5;49;8;37;43;18;22;6;64434358,50;JP;3221717,90;5;515474,80;30;53695,20;1272;3292,60;3296;195,40;68418;47,00;89101;28,90;1313826;10,70;na;na
14;2005;06/04/;MI;14;47;6;28;43;32;45;8;25922570,25;JP;4517846,40;2;518451,40;13;49851,00;520;3240,30;1200;216,00;25459;50,90;34105;30,40;478794;11,90;na;na
14;2005;09/04/;SA;11;30;39;40;32;29;41;5;67278442,50;1;7881768,50;1;2691137,70;31;54219,00;1304;3351,20;3950;170,20;75643;44,40;107817;24,90;1516794;9,70;na;na
15;2005;13/04/;MI;26;42;28;36;22;15;29;2;24793158,00;JP;1239657,90;JP;991726,30;22;28174,00;537;3001,00;1461;169,60;27255;45,40;39785;24,90;459412;11,80;na;na
15;2005;16/04/;SA;24;1;19;18;36;26;38;7;64665779,25;2;2236473,40;4;894589,30;32;50520,10;1168;3598,60;3226;200,40;66256;48,70;108386;23,80;1387208;10,20;na;na
16;2005;20/04/;MI;16;9;25;43;6;20;1;9;24740529,00;JP;1237026,40;3;329873,70;11;56228,40;575;2796,70;1595;155,10;31278;39,50;43261;22,80;558556;9,70;na;na
16;2005;23/04/;SA;13;4;37;7;21;49;48;9;64154149,50;1;4444733,80;8;320770,70;52;30843,30;2278;1830,50;4436;144,60;104030;30,80;113470;22,60;1679264;8,40;na;na
17;2005;27/04/;MI;48;5;6;27;41;18;29;1;23982291,75;JP;1199114,50;1;959291,60;12;49963,10;623;2502,10;1418;169,10;32817;36,50;36970;25,90;579266;9,10;na;na
17;2005;30/04/;SA;34;18;22;8;48;31;4;3;64201235,25;JP;4409176,20;6;428008,20;61;26311,90;1394;2993,60;4655;137,90;71366;44,90;115795;22,10;1284961;10,90;na;na
18;2005;04/05/;MI;30;21;7;39;3;24;19;0;26543872,50;JP;5736369,80;3;353918,30;32;20737,40;740;2331,50;2885;92,00;40052;33,10;70066;15,10;655883;8,90;na;na
18;2005;07/05/;SA;38;43;9;29;25;6;44;4;65750707,50;JP;9023905,10;5;526005,60;42;39137,30;2012;2124,10;3551;185,10;93612;35,10;100094;26,20;1537511;9,40;na;na
19;2005;11/05/;MI;18;49;46;2;47;22;27;6;31894254,00;JP;10618617,80;1;1275770,10;9;88595,10;572;3624,30;1432;222,70;30918;51,50;46293;27,50;608499;11,50;na;na
19;2005;14/05/;SA;35;38;37;14;30;25;29;6;76599897,75;JP;14448612,60;1;3063995,90;23;83260,70;1126;4421,80;2572;297,80;73546;52,00;83683;36,60;1475958;11,40;na;na
20;2005;18/05/;MI;44;20;18;27;1;26;34;2;37735080,75;JP;16335366,60;1;1509403,20;9;104819,60;512;4790,50;1367;276,00;31620;59,60;46480;32,40;701736;11,80;na;na
20;2005;21/05/;SA;21;41;40;37;49;2;4;4;92005199,25;JP;20935626,50;2;1840103,90;26;88466,50;1286;4650,30;3787;242,90;87244;52,70;127802;28,70;1796917;11,20;na;na
21;2005;25/05/;MI;47;23;33;49;22;43;3;0;59677812,00;1;23919517,10;3;795704,10;40;37298,60;1252;3098,20;9304;64,10;65556;45,50;124318;19,20;1198688;10,90;na;na
21;2005;28/05/;SA;34;29;28;7;6;43;16;5;69388545,75;JP;3469427,20;6;462590,30;29;59817,70;1130;3991,30;3839;180,70;67647;51,20;104394;26,50;1330551;11,40;na;na
22;2005;01/06/;MI;29;2;32;33;15;39;22;2;27746522,25;JP;4856753,30;1;1109860,80;11;63060,20;363;4968,30;1149;241,40;23932;57,90;34940;31,70;521005;11,70;na;na
22;2005;04/06/;SA;19;25;43;47;1;6;40;8;67711623,00;1;8242334,40;15;180564,30;46;36799,70;1774;2480,90;3174;213,30;85437;39,60;96708;28,00;1545958;9,60;na;na
23;2005;08/06/;MI;25;23;10;45;6;49;33;7;25751723,25;JP;1287586,10;2;515034,40;31;20767,50;600;2789,70;2073;124,20;31597;40,70;50528;20,30;578411;9,70;na;na
23;2005;11/06/;SA;29;24;18;9;30;13;35;8;64285330,50;2;2250926,30;6;428568,80;32;50222,90;2038;2050,30;3872;166,00;99630;32,20;99689;25,70;1641350;8,60;na;na
24;2005;15/06/;MI;18;12;11;14;32;31;8;3;25247539,50;JP;1262376,90;1;1009901,50;15;42079,20;507;3236,80;1546;163,30;29949;42,10;50271;20,00;599622;9,20;na;na
24;2005;18/06/;SA;49;18;26;27;8;28;33;9;63588671,25;1;4441810,40;4;635886,70;29;54817,80;1056;3914,00;2662;238,80;71931;44,20;91819;27,70;1336933;10,40;na;na
25;2005;22/06/;MI;33;48;5;44;41;40;10;5;24247554,75;JP;1212377,70;JP;969902,10;1;606188,80;382;4125,80;1220;198,70;27444;44,10;39164;24,70;520159;10,20;na;na
25;2005;25/06/;SA;24;5;20;40;21;17;28;9;62273195,25;JP;4326037,40;3;1153609,90;37;42076,40;1188;3407,20;3126;199,20;77630;40,10;91749;27,10;1447735;9,40;na;na
26;2005;29/06/;MI;18;7;25;26;41;16;27;1;26433477,00;JP;5647711,20;1;1057339,00;14;47202,60;545;3152,60;1855;142,40;34658;38,10;53636;19,70;646946;8,90;na;na
26;2005;02/07/;SA;41;12;40;17;1;29;42;4;67739025,75;2;4517331,20;5;541912,20;26;65133,60;1377;3197,50;2945;230,00;73620;46,00;87473;30,90;1432135;10,40;na;na
27;2005;06/07/;MI;47;11;16;29;38;35;1;8;25178046,00;JP;1258902,30;5;201424,30;16;39340,60;655;2498,50;1193;211,00;29950;42,00;31745;31,70;511550;10,80;na;na
27;2005;09/07/;SA;48;27;4;5;40;42;21;3;63414959,25;1;4429650,20;1;2536598,30;19;83440,70;974;4232,00;2722;232,90;63836;49,60;85088;29,80;1326762;10,50;na;na
28;2005;13/07/;MI;47;14;18;10;39;24;7;9;24238947,75;JP;1211947,30;1;969557,90;18;33665,20;622;2533,00;1587;152,70;30629;39,50;43758;22,10;529541;10,00;na;na
28;2005;16/07/;SA;1;42;49;30;25;31;17;1;62202206,25;1;4322057,60;1;2488088,20;35;44430,10;1116;3622,80;3639;170,90;63767;48,70;110890;22,40;1259573;10,80;na;na
29;2005;20/07/;MI;4;43;19;10;25;33;14;3;24158381,25;JP;1207919,00;8;120791,90;8;75494,90;839;1871,60;1479;163,30;37802;31,90;36075;26,70;637747;8,30;na;na
29;2005;23/07/;SA;46;2;37;14;47;45;13;9;62488133,25;JP;4332325,60;1;2499525,30;19;82221,20;743;5466,60;2419;258,30;53529;58,30;75147;33,20;1130430;12,10;na;na
30;2005;27/07/;MI;15;25;27;47;38;16;24;8;25505135,25;JP;5607582,30;2;510102,70;14;45544,80;784;2114,50;1428;178,60;37400;34,00;41535;24,50;579844;9,60;na;na
30;2005;30/07/;SA;45;19;42;12;22;43;18;1;66259176,00;JP;8920541,10;5;530073,40;13;127421,40;999;4311,10;2405;275,50;62954;52,60;77628;34,10;1244002;11,70;na;na
